,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
35,40.0,155.68314997648218,1.0,0.1376476426408055,204.25735540412364,1.5,0.564062278976949,252.00858085444509,1.0,0.697096098710724,182.32413826715123,1.0,0.6616314358437938,304.8326208747238,1.0,0.6769756368767486,4.5,2.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,35,0,dikesnet
36,69.0,294.716408306708,1.5,0.7031203835329533,118.34231786634572,1.5,0.9679895292973374,101.65061237883239,1.0,0.23619511264940934,243.4004920718474,10,0.7304203343235989,91.68227057819328,10,0.3918621449949075,2.5,2.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,36,0,dikesnet
37,79.0,175.9898992502298,1.5,0.3018125986674223,243.45357624906856,1.5,0.8820402832060827,248.67515508404205,1.0,0.9439152656201332,264.1694769250171,10,0.08588592713213952,184.30109499826912,1.0,0.6400505728833649,1.5,4.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,37,0,dikesnet
38,85.0,312.04483761836445,1.0,0.3334131171571738,108.4471620991311,1.0,0.057645339730642293,172.73039085413393,1.5,0.009982959934015522,338.8451318451632,10,0.27957496837156653,204.2098878265676,10,0.47755838781197857,2.5,1.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,38,0,dikesnet
39,113.0,159.54417593212833,1.5,0.7461693691713042,48.139144400297894,1.5,0.894470071499279,162.5041272586181,10,0.15662048962805541,122.36716728539986,1.0,0.5948443859207866,223.34531299111063,1.5,0.45229132568704655,1.5,3.5,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,39,0,dikesnet
40,34.0,325.24203927653946,1.5,0.5171823914004662,182.9973938847541,10,0.19872950721660862,210.9277024179314,10,0.7515388145116771,344.6683588037593,1.5,0.22156772648360892,276.9971723539181,1.5,0.9262926711146651,2.5,1.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,40,0,dikesnet
41,38.0,227.61190002101384,10,0.470260253472299,275.40491579899265,1.0,0.7313782302956073,165.08302302167442,1.0,0.7797219440812192,236.06269910289717,10,0.8108828054895801,85.71831684491858,10,0.4369890959498159,3.5,2.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,41,0,dikesnet
42,68.0,200.57145074120965,1.5,0.6872562989521389,329.2387583283491,1.0,0.474677209296532,37.48185143444231,10,0.2785331694841676,138.53758287908985,10,0.007459443193522471,54.82713348660727,10,0.03045590266816809,3.5,1.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,42,0,dikesnet
43,54.0,209.06572269385708,10,0.6436001349705339,311.9155080853955,1.5,0.11497291238374673,279.45063405403397,1.5,0.02572993977309513,313.60838956507155,1.5,0.4533398608791022,270.35136060363595,1.5,0.16462153032427326,2.5,3.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,43,0,dikesnet
44,88.0,327.8570676551644,1.5,0.3992253094255982,343.0541064786843,10,0.5670290066777904,33.94116333300754,1.0,0.489793678838959,40.701345356282246,1.5,0.8049085952253943,155.7193041513761,1.5,0.5684955764115056,3.5,2.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,44,0,dikesnet
45,99.0,120.46432043553651,1.0,0.1567100555514474,60.91284502618515,1.5,0.8598141232818699,264.1075328952718,1.0,0.2055403280628793,319.2138252760622,1.0,0.024946385756382906,342.2835675749692,1.5,0.24030606428664786,2.5,1.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,45,0,dikesnet
46,120.0,222.8178797633113,10,0.4024742509660342,163.44146064678287,10,0.7485171254781295,228.62654836767655,1.5,0.9814381529865283,197.9471245421355,1.5,0.9564457377513718,331.97374399669735,1.5,0.1155195275210334,4.5,2.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,46,0,dikesnet
47,101.0,347.1804249167749,10,0.15509749564475905,323.4794506388101,1.0,0.8663663259094965,219.550923748472,1.5,0.3654348661405224,123.2556704941843,1.5,0.95350736456251,314.5389279578489,1.0,0.7258951477762748,1.5,4.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,47,0,dikesnet
48,35.0,52.80395929888604,10,0.8418580090415151,133.0603883781199,10,0.8044605411137806,100.89406792160761,1.5,0.6472510958005121,93.516459394688,10,0.40334012073127334,254.17362076044955,10,0.4953312041418959,1.5,1.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,48,0,dikesnet
49,120.0,183.40476173006041,1.0,0.07049502335979407,289.5742554333619,10,0.2038694667896299,92.62407107957603,1.5,0.38161838598095704,247.3789692791617,10,0.8917994900865216,39.96640356287828,1.5,0.7832070601264889,2.5,2.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,49,0,dikesnet
50,41.0,97.97409248815472,1.5,0.6087017762330458,201.31206292376805,1.0,0.3003291129919451,317.67022458085466,10,0.960659141012161,340.80171610911736,1.5,0.5785461225258293,42.67735746120569,10,0.37318996855296244,2.5,4.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,50,0,dikesnet
