,A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
10,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,4569070.588969717,0,0.0008924841434788794,0.0,40273672.383724004,0.0,0.0,645.4381373931515,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
11,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,513320.476821811,0,0.00010062487793180418,0.0,40273672.383724004,0.0,0.0,63.028675839009836,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
12,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,10706191.038769988,0,0.001982739644031736,0.0,40273672.383724004,0.0,0.0,1753.8668442510843,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,4084170.8769252733,9695195.36216505,0.0008325889251446585,0.0,0,0.0,236500000.0,634.262621355382,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3808333.338216503,0,0.0008325889251446585,0.0,37130799.39948691,0.0,115300000.0,634.262621355382
13,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,405375.713604764,0,9.761584852075939e-05,0.0,40273672.383724004,0.0,0.0,62.46723775803305,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
14,33922699.118115194,0,0.008806483998230544,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,0.0,0,0.0,0.0,40273672.383724004,0.0,0.0,854.7555920500336,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
15,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,3817057.022936438,0,0.0008359630757041631,0.0,40273672.383724004,0.0,0.0,634.8921853629992,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
16,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,9625179.66094981,0,0.0018836557394441397,0.0,40273672.383724004,0.0,0.0,1703.803096912673,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,467910.32655892917,9695195.36216505,9.780436009117056e-05,0.0,0,0.0,236500000.0,62.50241108466955,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,467910.32655892917,0,9.780436009117056e-05,0.0,37130799.39948691,0.0,115300000.0,62.50241108466955
17,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,8511735.2708918,0,0.0017041138006655342,0.0,40273672.383724004,0.0,0.0,1491.2830880446122,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,409267.1260775692,9695195.36216505,9.912097072472569e-05,0.0,0,0.0,236500000.0,62.7480701482811,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,471834.75056717056,0,9.912097072472569e-05,0.0,37130799.39948691,0.0,115300000.0,62.7480701482811
18,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,869204.9896071805,0,0.00018563465535607017,0.0,40273672.383724004,0.0,0.0,130.24824146591018,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
19,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,4795414.390542816,0,0.0008524477238465681,0.0,40273672.383724004,0.0,0.0,637.9679642785119,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
20,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,4048178.157551248,0,0.0008196078636645523,0.0,40273672.383724004,0.0,0.0,631.8405572108172,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
21,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,4731622.769841186,0,0.0008325889251446585,0.0,40273672.383724004,0.0,0.0,634.262621355382,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
22,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,487896.69818882324,0,0.00010450961654634551,0.0,40273672.383724004,0.0,0.0,63.7535076352159,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
23,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,482497.28748202673,0,0.00010269816051188769,0.0,40273672.383724004,0.0,0.0,63.41551811739105,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
24,2922889.9967541755,0,0.0008137548134632346,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,0.0,0,0.0,0.0,40273672.383724004,0.0,0.0,78.98288096646611,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
25,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,0.0,0,0.0,0.0,40273672.383724004,0.0,0.0,0.0,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
26,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,3880532.7728991807,0,0.0008605142538046609,0.0,40273672.383724004,0.0,0.0,639.473053289337,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
27,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,0.0,0,0.0,0.0,40273672.383724004,0.0,0.0,0.0,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
28,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,3731893.3923420254,0,0.0008030234497267505,0.0,40273672.383724004,0.0,0.0,628.7461635497958,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
29,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,11324578.57331699,0,0.001939065350441233,0.0,40273672.383724004,0.0,0.0,1731.036313265084,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,4344938.895907372,9695195.36216505,0.000817289880630903,0.0,0,0.0,236500000.0,631.4080576342521,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4344938.895907372,0,0.000817289880630903,0.0,37130799.39948691,0.0,115300000.0,631.4080576342521
30,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,0.0,0,0.0,0.0,40273672.383724004,0.0,0.0,0.0,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
31,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,6455042.568518119,0,0.0013282371653213746,0.0,40273672.383724004,0.0,0.0,1114.997923609753,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,3722335.0236726245,0,0.0013018103055653925,236500000.0,473.8196941172455,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
32,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,4651810.6782611655,0,0.0008077428365324985,0.0,40273672.383724004,0.0,0.0,629.6267277150647,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
33,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,3976398.5447074124,0,0.0008975932586023529,0.0,40273672.383724004,0.0,0.0,646.3914188000673,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
34,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,398313.2681412636,0,9.488423280135108e-05,0.0,40273672.383724004,0.0,0.0,61.95756075659153,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
35,2922889.9967541755,0,0.0008137548134632346,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,396577.2128766604,0,9.42127605931677e-05,0.0,40273672.383724004,0.0,0.0,140.81515545413387,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
36,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,492522.88412090275,0,0.0001060616622932343,0.0,40273672.383724004,0.0,0.0,64.04309522865152,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
37,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,11738590.076370629,0,0.0018342647337172735,0.0,40273672.383724004,0.0,0.0,1679.2390245034674,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,3658938.35594879,9695195.36216505,0.000774805869109428,0.0,0,0.0,236500000.0,623.4812019467463,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4218306.715874707,0,0.000774805869109428,0.0,37130799.39948691,0.0,115300000.0,623.4812019467463
38,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,4266679.074178119,0,0.0007910343809059787,0.0,40273672.383724004,0.0,0.0,626.5091898044658,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
39,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,502658.18813357817,0,9.730562937796007e-05,0.0,40273672.383724004,0.0,0.0,62.409355691617804,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
40,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,7650227.003230601,0,0.0013820984966561002,0.0,40273672.383724004,0.0,0.0,1137.9162637201318,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,520150.4890769698,9695195.36216505,0.00010275111076638254,0.0,0,0.0,236500000.0,63.425397811209166,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,482655.1164138963,0,0.00010275111076638254,0.0,37130799.39948691,0.0,115300000.0,63.425397811209166
41,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,0.0,0,0.0,0.0,40273672.383724004,0.0,0.0,0.0,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
42,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,11182442.774811171,0,0.0021065837379878123,0.0,40273672.383724004,0.0,0.0,1815.4193500265108,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,12955163.348987047,9695195.36216505,0.0021065837379878123,0.0,0,0.0,236500000.0,1815.4193500265108,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,12955163.348987047,0,0.0021065837379878123,0.0,37130799.39948691,0.0,115300000.0,1815.4193500265108
43,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,4275057.539548115,0,0.0007938452842578708,0.0,40273672.383724004,0.0,0.0,627.0336606447656,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
44,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,0.0,0,0.0,0.0,40273672.383724004,0.0,0.0,0.0,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
45,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,11763234.257201228,0,0.0020437544048343506,0.0,40273672.383724004,0.0,0.0,1784.6473998663964,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,8307469.155773831,9695195.36216505,0.0013976578822760054,0.0,0,0.0,236500000.0,1144.0533763191816,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,7708620.056476657,0,0.0013976578822760054,0.0,37130799.39948691,0.0,115300000.0,1144.0533763191816
46,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,0.0,0,0.0,0.0,40273672.383724004,0.0,0.0,0.0,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
47,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,0.0,0,0.0,0.0,40273672.383724004,0.0,0.0,0.0,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
48,0.0,0,0.0,0.0,73315450.27094865,0.0,0.0,37285037.900559425,0.0,4796951.196639259,0,0.0008529261428391794,0.0,40273672.383724004,0.0,0.0,638.05722982046,0.0,68139002.95605196,0.0,0.0,60528754.73767175,0.0,0.0,26559454.690911457,0.0,0.0,9695195.36216505,0.0,0.0,0,0.0,236500000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37130799.39948691,0.0,115300000.0,0.0
