,A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
15,0.0,47847947.961454235,0.0,1693349.9006479974,0,0.0005784642730137831,388024.52343045524,0,0.00024378609546739678,1099072.0449789243,0,0.00020436309755952483,0.0,0,0.0,0.0,346.2076446762193,0.0,0,0.0,1693349.9006479974,0,0.0005784642730137831,388024.52343045524,0,0.00024378609546739678,1099072.0449789243,0,0.00020436309755952483,0.0,0,0.0,115300000.0,346.2076446762193,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,531440.0627163738,7332080.219521779,0.00010805422675403488,4128244.9617399625,0,0.0013448055664385095,236500000.0,549.1136888884466
16,0.0,47847947.961454235,0.0,1579125.7550040656,0,0.0005840062927803494,87773030.75976393,0,0.057144784318865924,12370624.369696341,0,0.0022984749774602724,71121858.29220332,0,0.023851608485006767,0.0,19835.304799285157,0.0,0,0.0,1579125.7550040656,0,0.0005840062927803494,87773030.75976393,0,0.057144784318865924,12370624.369696341,0,0.0022984749774602724,71121858.29220332,0,0.023851608485006767,115300000.0,19835.304799285157,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,433749.7511230443,7332080.219521779,0.00011037896009270428,76526653.89759548,0,0.030201131249971265,236500000.0,11494.986080981926
17,3521750.2316047424,47847947.961454235,0.000789158961976172,85626293.32106191,0,0.026045023256750174,0.0,0,0.0,7299841.186223646,0,0.0010627153665090914,0.0,0,0.0,0.0,10302.053594988061,3521750.2316047424,0,0.000789158961976172,85626293.32106191,0,0.026045023256750174,0.0,0,0.0,7299841.186223646,0,0.0010627153665090914,0.0,0,0.0,115300000.0,10302.053594988061,0.0,42614374.21669578,0.0,41129121.43420247,47842699.56310011,0.016358407259245374,0.0,28798397.130608946,0.0,8573356.567438897,7332080.219521779,0.0016940440890221128,0.0,0,0.0,236500000.0,6827.920020811348
18,0.0,47847947.961454235,0.0,1464821.3321109305,0,0.0005808809929628122,78439346.54341967,0,0.05382111762974982,9543493.13179532,0,0.0017480275785142628,0.0,0,0.0,0.0,10085.535842147307,0.0,0,0.0,1464821.3321109305,0,0.0005808809929628122,78439346.54341967,0,0.05382111762974982,9543493.13179532,0,0.0017480275785142628,0.0,0,0.0,115300000.0,10085.535842147307,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,11636023.628556376,7332080.219521779,0.0023448612649442104,7538584.204339576,0,0.0027616452851157635,236500000.0,2876.4348553743694
19,0.0,47847947.961454235,0.0,3191366.929800825,0,0.0013228878292636465,7550227.7814869,0,0.0057374343110939,10628927.49929185,0,0.002259297670697661,73513586.40218052,0,0.028906870341968854,0.0,14046.901230438407,0.0,0,0.0,3422517.5988347162,0,0.0013228878292636465,8097090.69052817,0,0.0057374343110939,11398780.592532808,0,0.002259297670697661,78838174.59705958,0,0.028906870341968854,115300000.0,14046.901230438407,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,493461.530430857,7332080.219521779,0.00010816515912327247,86815453.12519123,0,0.029675232345390764,236500000.0,11325.082715970822
20,0.0,47847947.961454235,0.0,183069.12963088386,0,7.352689902634892e-05,4846100.891272677,0,0.003520876893121626,52200.65808354539,0,1.175486074635576e-05,84297648.48841226,0,0.031094287484103034,0.0,12222.008059098216,0.0,0,0.0,196801.8736496111,0,7.352689902634892e-05,5209626.20634331,0,0.003520876893121626,56116.437202153815,0,1.175486074635576e-05,90621150.60155454,0,0.031094287484103034,115300000.0,12222.008059098216,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,7332080.219521779,0.0,79604982.72640513,0,0.031524445775549394,236500000.0,11857.961894563921
21,0.0,47847947.961454235,0.0,79466592.37600942,0,0.02605478532412548,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9150.866698271726,0.0,0,0.0,79466592.37600942,0,0.02605478532412548,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,115300000.0,9150.866698271726,0.0,42614374.21669578,0.0,51096710.22812146,47842699.56310011,0.016356735198104974,0.0,28798397.130608946,0.0,0.0,7332080.219521779,0.0,0.0,0,0.0,236500000.0,5304.478374681867
22,0.0,47847947.961454235,0.0,1473879.1201244472,0,0.0005877623698478561,0.0,0,0.0,0.0,0,0.0,85634585.76143008,0,0.03163019537502583,0.0,12065.426782666415,0.0,0,0.0,1584440.6588831993,0,0.0005877623698478561,0.0,0,0.0,0.0,0,0.0,92058376.86035858,0,0.03163019537502583,115300000.0,12065.426782666415,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,7332080.219521779,0.0,80996412.97543536,0,0.032122594953973085,236500000.0,12050.73751230584
23,0.0,47847947.961454235,0.0,47658075.693121225,0,0.016514583713781724,79691607.84498,0,0.049344818727107276,808666.688027686,0,0.0001396804568808279,62652494.84886384,0,0.020725939276672045,0.0,22150.46442964753,0.0,0,0.0,41338378.84951261,0,0.016514583713781724,69124106.00535563,0,0.049344818727107276,701433.4806114319,0,0.0001396804568808279,54344463.77160992,0,0.020725939276672045,115300000.0,22150.46442964753,0.0,42614374.21669578,0.0,1581518.2318666005,47842699.56310011,0.0005856970717073565,0.0,28798397.130608946,0.0,795986.6105580062,7332080.219521779,0.00016449610060843256,87103091.67117256,0,0.029782485998446916,236500000.0,11577.089878167508
24,0.0,47847947.961454235,0.0,1453962.3188558468,0,0.0005726311903955182,4738266.900506212,0,0.0034004435084008353,1178664.126329556,0,0.0002463464821230498,2820817.002709848,0,0.0010471605824640684,0.0,1212.6545090314066,0.0,0,0.0,1355764.3248212717,0,0.0005726311903955182,4418252.895469082,0,0.0034004435084008353,1099059.27595272,0,0.0002463464821230498,2630304.107284398,0,0.0010471605824640684,115300000.0,1212.6545090314066,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,480129.31194983533,7332080.219521779,0.00010369231404227925,7931354.0826238645,0,0.002756795867102636,236500000.0,1077.0908754384773
25,0.0,47847947.961454235,0.0,41255483.691340014,0,0.016447045230079123,3259601.0572684994,0,0.002429154481102317,430588.2194740016,0,8.63176304624002e-05,54955150.22232946,0,0.02098577176625997,0.0,14322.127997082938,0.0,0,0.0,51257431.71057962,0,0.016447045230079123,4049856.252969951,0,0.002429154481102317,534979.6991884892,0,8.63176304624002e-05,68278434.95280574,0,0.02098577176625997,115300000.0,14322.127997082938,0.0,42614374.21669578,0.0,1466803.5981371524,47842699.56310011,0.0005823869588335627,0.0,28798397.130608946,0.0,399665.1755372606,7332080.219521779,9.382720147156488e-05,83049096.59412989,0,0.030593808646481747,236500000.0,11785.953923977853
26,0.0,47847947.961454235,0.0,47631580.50606249,0,0.0164958593931216,81625901.40243489,0,0.052054210187906694,0.0,0,0.0,0.0,0,0.0,0.0,13391.161527691478,0.0,0,0.0,47631580.50606249,0,0.0164958593931216,81625901.40243489,0,0.052054210187906694,0.0,0,0.0,0.0,0,0.0,115300000.0,13391.161527691478,0.0,42614374.21669578,0.0,1370688.578627938,47842699.56310011,0.0005847906638161058,0.0,28798397.130608946,0.0,0.0,7332080.219521779,0.0,78005756.35404135,0,0.03083696902893589,236500000.0,11809.452357369402
27,0.0,47847947.961454235,0.0,181649.56834575674,0,7.244843083965708e-05,79464159.10778219,0,0.054880693403814094,0.0,0,0.0,0.0,0,0.0,0.0,8376.980126146205,0.0,0,0.0,169381.28394975088,0,7.244843083965708e-05,74097293.04747808,0,0.054880693403814094,0.0,0,0.0,0.0,0,0.0,115300000.0,8376.980126146205,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,3168456.8820436797,28798397.130608946,0.0020007529635498074,0.0,7332080.219521779,0.0,4149809.407209293,0,0.0013522668098140264,236500000.0,753.8937167019224
28,0.0,47847947.961454235,0.0,47579694.296438225,0,0.016459191072015232,0.0,0,0.0,9924639.112925643,0,0.0016798101275775634,0.0,0,0.0,0.0,6854.281149917498,0.0,0,0.0,51275953.401894785,0,0.016459191072015232,0.0,0,0.0,10695641.075674022,0,0.0016798101275775634,0.0,0,0.0,115300000.0,6854.281149917498,0.0,42614374.21669578,0.0,1368477.8528607457,47842699.56310011,0.0005829894842358997,0.0,28798397.130608946,0.0,10765012.866422689,7332080.219521779,0.0023119328280177703,0.0,0,0.0,236500000.0,1989.0436097758043
29,0.0,47847947.961454235,0.0,3922330.308611153,0,0.0012948544893359067,0.0,0,0.0,12651154.824816851,0,0.0020866336302861146,0.0,0,0.0,0.0,2177.5994132759965,0.0,0,0.0,3156959.4628276443,0,0.0012948544893359067,0.0,0,0.0,10182513.913277514,0,0.0020866336302861146,0.0,0,0.0,115300000.0,2177.5994132759965,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,409638.9140198027,7332080.219521779,0.00010105336006086157,0.0,0,0.0,236500000.0,61.77105159908877
30,0.0,47847947.961454235,0.0,47761438.28151584,0,0.01658763072586999,0.0,0,0.0,10458554.792763894,0,0.001793013383321597,0.0,0,0.0,0.0,6942.466518432429,0.0,0,0.0,44428667.135982625,0,0.01658763072586999,0.0,0,0.0,9728761.660659011,0,0.001793013383321597,0.0,0,0.0,115300000.0,6942.466518432429,0.0,42614374.21669578,0.0,1709695.0478154472,47842699.56310011,0.0005891828175862074,0.0,28798397.130608946,0.0,1135526.5032919548,7332080.219521779,0.00021571163740634406,10069479.860496912,0,0.0032237531240500014,236500000.0,1519.7132684687601
31,0.0,47847947.961454235,0.0,41163111.11183007,0,0.016377365532845283,299167.37778062624,0,0.00022748942232706778,0.0,0,0.0,1825149.4093743553,0,0.0007022941057823172,0.0,5621.767707366866,0.0,0,0.0,47456013.50922564,0,0.016377365532845283,344903.25774712337,0,0.00022748942232706778,0.0,0,0.0,2104173.1950802924,0,0.0007022941057823172,115300000.0,5621.767707366866,0.0,42614374.21669578,0.0,1694198.1667060282,47842699.56310011,0.0005790205346037911,0.0,28798397.130608946,0.0,0.0,7332080.219521779,0.0,92142592.633036,0,0.029184893491455643,236500000.0,11276.373252336858
32,0.0,47847947.961454235,0.0,46786933.62255499,0,0.01605429550082425,0.0,0,0.0,0.0,0,0.0,68809339.70821758,0,0.02299815896621101,0.0,14426.501546728676,0.0,0,0.0,46786933.62255499,0,0.01605429550082425,0.0,0,0.0,0.0,0,0.0,68809339.70821758,0,0.02299815896621101,115300000.0,14426.501546728676,0.0,42614374.21669578,0.0,1351922.6450841753,47842699.56310011,0.0005695011978840822,0.0,28798397.130608946,0.0,49485.76583056931,7332080.219521779,1.2068402794416941e-05,70470971.4718234,0,0.027597909514426144,236500000.0,10771.398754275082
33,0.0,47847947.961454235,0.0,1695341.5537917977,0,0.0005797703256773619,164061846.88015348,0,0.09458107250035402,0.0,0,0.0,0.0,0,0.0,0.0,15797.769802129345,0.0,0,0.0,1695341.5537917977,0,0.0005797703256773619,164061846.88015348,0,0.09458107250035402,0.0,0,0.0,0.0,0,0.0,115300000.0,15797.769802129345,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,2547125.7167496053,28798397.130608946,0.001996404251715322,1138713.140104181,7332080.219521779,0.0002616838208977301,0.0,0,0.0,236500000.0,447.90110770052405
34,0.0,47847947.961454235,0.0,50473506.929540865,0,0.01607751611939765,0.0,0,0.0,0.0,0,0.0,62441806.75850253,0,0.018987005365587135,0.0,13212.5203147188,0.0,0,0.0,50473506.929540865,0,0.01607751611939765,0.0,0,0.0,0.0,0,0.0,62441806.75850253,0,0.018987005365587135,115300000.0,13212.5203147188,0.0,42614374.21669578,0.0,43566961.502477475,47842699.56310011,0.01607751611939765,0.0,28798397.130608946,0.0,0.0,7332080.219521779,0.0,64090269.98025236,0,0.023030856023566762,236500000.0,14440.61831795751
35,0.0,47847947.961454235,0.0,3190794.578793412,0,0.0013224215086722105,5934603.600462749,0,0.0045511171635821135,0.0,0,0.0,73163494.83437419,0,0.02875601708503522,0.0,12006.99824592728,0.0,0,0.0,3964368.38430093,0,0.0013224215086722105,7373384.373722241,0,0.0045511171635821135,0.0,0,0.0,90901196.75332962,0,0.02875601708503522,115300000.0,12006.99824592728,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,7332080.219521779,0.0,74960255.8894532,0,0.029527766787535693,236500000.0,11214.45850238173
36,0.0,47847947.961454235,0.0,68483324.44548753,0,0.02580669259503663,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9106.22009085246,0.0,0,0.0,85086369.42280939,0,0.02580669259503663,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,115300000.0,9106.22009085246,0.0,42614374.21669578,0.0,43627009.37193739,47842699.56310011,0.016108642469016124,0.0,28798397.130608946,0.0,0.0,7332080.219521779,0.0,0.0,0,0.0,236500000.0,5259.831767262598
37,0.0,47847947.961454235,0.0,1464821.3321109305,0,0.0005808809929628122,78439346.54341967,0,0.05382111762974982,577527.7999438851,0,0.00012081916448014402,71409582.42496479,0,0.02593632191528145,0.0,18660.842750993026,0.0,0,0.0,1464821.3321109305,0,0.0005808809929628122,78439346.54341967,0,0.05382111762974982,577527.7999438851,0,0.00012081916448014402,71409582.42496479,0,0.02593632191528145,115300000.0,18660.842750993026,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,59524.41794438475,7332080.219521779,1.4396233187019411e-05,82421218.82365555,0,0.030342125445988216,236500000.0,11484.890200115506
38,0.0,47847947.961454235,0.0,1691951.629757633,0,0.0005775473385433161,0.0,0,0.0,13481472.817710066,0,0.002345117702301838,0.0,0,0.0,0.0,1994.634716868735,0.0,0,0.0,1460433.3243696673,0,0.0005775473385433161,0.0,0,0.0,11636734.654990098,0,0.002345117702301838,0.0,0,0.0,115300000.0,1994.634716868735,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,12579534.834636698,7332080.219521779,0.002368562648676177,0.0,0,0.0,236500000.0,1826.7534761458214
39,0.0,47847947.961454235,0.0,1351213.0313378891,0,0.000568923043049768,0.0,0,0.0,10473782.82428092,0,0.002199290746009523,70081496.28705235,0,0.027431148640590094,0.0,12506.417720425017,0.0,0,0.0,1351213.0313378891,0,0.000568923043049768,0.0,0,0.0,10473782.82428092,0,0.002199290746009523,70081496.28705235,0,0.027431148640590094,115300000.0,12506.417720425017,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,418525.2281962702,7332080.219521779,0.00010449041251209678,71539216.26587546,0,0.028057127463987735,236500000.0,10802.903131568652
40,0.0,47847947.961454235,0.0,3943954.1435091435,0,0.0013090346026017208,164574569.76220372,0,0.09502114103241101,0.0,0,0.0,63314195.22805085,0,0.019360020098828302,0.0,24046.24386608785,0.0,0,0.0,3404282.9355539368,0,0.0013090346026017208,142054998.380156,0,0.09502114103241101,0.0,0,0.0,54650593.42738891,0,0.019360020098828302,115300000.0,24046.24386608785,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,90096200.86416024,28798397.130608946,0.05312194484893265,0.0,7332080.219521779,0.0,80950980.1643432,0,0.025326377867125285,236500000.0,18196.160573169174
41,0.0,47847947.961454235,0.0,4725648.402426479,0,0.0016826665824084056,0.0,0,0.0,16608668.273516886,0,0.0028559966725477076,0.0,0,0.0,0.0,3044.1552982062162,0.0,0,0.0,4099004.0224661427,0,0.0016826665824084056,0.0,0,0.0,14406276.612960665,0,0.0028559966725477076,0.0,0,0.0,115300000.0,3044.1552982062162,0.0,42614374.21669578,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,10894788.594346134,7332080.219521779,0.0023621275403487066,0.0,0,0.0,236500000.0,1825.5527850335998
