,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
10,31.0,48.54912703511145,10,0.2204201004577979,294.19131914058687,1.0,0.44212207540904513,184.41527566183763,1.5,0.27633809222676425,118.15500129265133,1.0,0.2100629497514682,248.39896962364125,10,0.5405302544545119,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Policy 0,dikesnet
11,88.0,231.7993322331134,1.5,0.2396536095089048,343.3617547699608,1.0,0.12319822263490335,256.46981699831815,10,0.20391713026960834,201.95676447137424,10,0.8556030333689649,90.179574712739,1.5,0.5374707740137712,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,Policy 0,dikesnet
12,86.0,298.2756963026297,10,0.9673027501333152,159.4793145856124,1.0,0.38424153433980784,212.09468924856554,1.5,0.27414950091593954,284.8258757280671,10,0.3334103078195079,49.65941384767474,1.5,0.27931325608746926,4.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,Policy 0,dikesnet
13,126.0,62.298936061575596,10,0.8304655397842683,168.47021544317138,1.5,0.8623588008050913,54.016994468201815,1.5,0.35453726741438363,185.23899339070866,1.0,0.36412738149133184,48.69943396523915,1.0,0.7451172289033172,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,Policy 0,dikesnet
14,61.0,48.29320624651601,1.5,0.9586522232666004,47.51836558874467,1.5,0.6155254781943158,295.85786154040875,1.0,0.9201086482807419,332.53498432200126,10,0.8710224178653434,171.54193098632814,1.5,0.5855528809160198,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,Policy 0,dikesnet
15,78.0,143.13191776328392,1.5,0.1640422244154601,55.2126331882107,10,0.6416599602953109,341.5920154830504,1.0,0.8107968926237589,187.37709133935627,1.0,0.8222896133923964,113.9561947630147,1.0,0.5418028483554181,1.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,Policy 0,dikesnet
16,111.0,105.18115227927274,1.5,0.5716764481513881,241.54453546860793,10,0.6356346263760737,63.62222116598795,1.0,0.7592858755350808,95.95154766005868,1.0,0.2783589482238688,274.939884948215,10,0.549095930264808,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Policy 0,dikesnet
17,123.0,219.01975265090297,10,0.6700348845951006,86.75886018797246,1.0,0.7349919366868582,225.98649967622734,1.0,0.034870482529619475,222.15865829531265,10,0.1871054543125643,289.7696940924166,1.0,0.26743773775158214,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,Policy 0,dikesnet
18,93.0,225.55937860488893,1.5,0.824582870075959,164.68391513920062,1.5,0.5106759696742461,261.4736651862065,10,0.2077341885903774,268.5608900787312,1.0,0.03254558796539118,143.42178670184154,1.5,0.8230970627256916,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Policy 0,dikesnet
19,53.0,90.09610699121338,1.5,0.42978623436561303,310.7033319284578,1.0,0.45302345354444856,297.15366473708906,1.0,0.3891833040202079,319.7134068831467,1.0,0.9906162036590531,43.480363096973136,1.0,0.9226766702281709,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Policy 0,dikesnet
20,9.0,341.98604164206256,10,0.5374820373413804,100.73481080115212,10,0.1907134644723365,110.8816608790997,10,0.0733302787515645,266.7613550253982,10,0.3453161824632853,105.01897807656938,10,0.44832692662807333,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Policy 0,dikesnet
21,92.0,332.402733149819,1.0,0.9465656036045449,118.32183362182963,1.5,0.9710244817935716,149.024275499548,10,0.8631203447665603,274.8684649954089,1.5,0.6757997091119647,82.78557241975889,1.5,0.7652789005988714,2.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Policy 0,dikesnet
22,79.0,347.9643620459439,10,0.6654855928426415,152.84257135620965,1.0,0.3563475365740607,347.7903430509659,10,0.6135440574950932,75.81968013621044,10,0.10659678619925449,241.27598850867338,1.0,0.9683363255973376,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,Policy 0,dikesnet
23,72.0,89.31700808069458,1.5,0.5738495863636627,105.04764629981219,1.5,0.37959758164079455,210.18728008648029,10,0.6226036245648714,94.1263301222647,1.5,0.5961787015586624,294.18512177760545,10,0.7091201353081137,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Policy 0,dikesnet
24,108.0,323.23099521819034,10,0.2945440284523929,69.49126050224673,1.5,0.9205711699909725,56.114263327837655,1.5,0.06040039917464789,30.399132568011197,1.5,0.6700237241281797,72.8522478174558,1.5,0.8810331640086383,1.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Policy 0,dikesnet
25,107.0,246.44805378825313,1.0,0.484271287188479,90.6283925149423,10,0.23507218778421257,161.3942839502773,10,0.8244777610167271,318.42979864531367,1.5,0.43676477510731965,256.27129258845304,1.0,0.2928621515299665,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Policy 0,dikesnet
26,60.0,34.022580337884236,1.5,0.4552603920015061,92.97344652844671,1.0,0.6555236440699659,320.9412333074787,1.0,0.901994814507052,315.6314202681677,1.5,0.38472021850475385,303.7475435547713,1.0,0.8534471893528938,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Policy 0,dikesnet
27,95.0,114.70480822039403,10,0.8845654307004341,53.11102315476831,1.5,0.36009612525186735,143.34920132107993,10,0.970124171334663,244.00292235534323,1.0,0.8387251806195369,101.43347187053689,1.0,0.2950633851727991,1.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Policy 0,dikesnet
28,73.0,191.64000725752172,10,0.5480880193768076,103.91521743148212,1.0,0.7562574180449121,272.9741984869298,1.0,0.3499140097659993,41.04734896982001,1.0,0.5954300491051624,127.38808601875024,1.5,0.41140381320622277,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,Policy 0,dikesnet
29,20.0,234.51976072951456,1.0,0.32970572173274487,124.49362811285063,10,0.562308528841766,332.2074238140847,1.0,0.026612221247326342,150.1465840785628,1.5,0.976812265742008,268.81982994596024,1.5,0.29550342615168695,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Policy 0,dikesnet
30,130.0,68.0013791118742,10,0.46335914345990437,215.08944181469417,10,0.20501495919054577,235.81358340192088,1.5,0.5642601752840497,115.60934482651099,1.0,0.9881630321091096,176.6806842583637,10,0.45368685761716643,3.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Policy 0,dikesnet
31,19.0,184.79950524985807,1.0,0.7969955258215717,310.1608373966337,1.0,0.6956647581734586,63.80477641420437,1.5,0.8485964914794377,330.84054585414293,10,0.6222746537861588,148.14609310659617,10,0.22437146084706375,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Policy 0,dikesnet
32,30.0,309.2418616479464,1.5,0.2098247246727361,95.24334920292473,10,0.06254487930020824,138.03564918078453,1.5,0.35392070283184324,185.9549186952092,10,0.9744649191733317,115.63801596019101,10,0.3128255206141909,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,Policy 0,dikesnet
33,47.0,157.08818464280512,1.5,0.783407991938886,302.1995834064085,1.5,0.6692420216375011,263.3748240925984,1.5,0.6812647366622461,203.7258209452358,10,0.8395615213534606,102.43855661705365,1.5,0.4219648140383035,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Policy 0,dikesnet
34,86.0,206.06855133192357,1.0,0.5630108984047308,329.65760434820925,1.0,0.017997278263973158,160.03336761118513,1.5,0.47537580575027255,343.2093943505587,1.0,0.9809927033582487,255.94191774971193,1.0,0.20502164713022536,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,Policy 0,dikesnet
35,51.0,124.3063971976902,10,0.5157897717929587,211.80383491419622,1.0,0.3987025928368247,118.23106755878854,1.0,0.14010360687495363,339.8923517086066,1.5,0.9360540140460946,149.74713305436825,1.5,0.8206749481277703,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Policy 0,dikesnet
36,129.0,178.49726712378708,1.5,0.5182910378130277,32.6471632366296,1.5,0.04187381636494834,169.43156638377553,1.5,0.14896573424266576,293.63708851601734,1.0,0.5598144544098687,178.60874852924726,1.5,0.9092276162899148,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,Policy 0,dikesnet
37,45.0,256.6613884176584,10,0.692657594497849,177.23366637492018,1.5,0.5057638661416902,280.4436001986689,1.5,0.528908056266345,81.56254627032953,10,0.09625819756118159,218.40544067185493,1.0,0.03186458994985596,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Policy 0,dikesnet
38,70.0,211.15936662353093,1.5,0.9742104386609559,272.71265727524735,10,0.7859455318438641,150.00530872464327,10,0.38073079311648245,147.00439822531712,1.5,0.2889515089876672,79.98186233578159,1.5,0.2281483944357691,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,Policy 0,dikesnet
39,59.0,343.00857738991596,10,0.8546872212301071,160.38403459972432,1.0,0.1353240600360252,348.96329258910447,1.0,0.8877768691956571,73.66847596483967,10,0.6056985444551675,330.0478322190679,10,0.6657015442985607,1.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,Policy 0,dikesnet
40,66.0,331.5397245923804,10,0.7080977100274255,108.07793319967243,1.5,0.4015017530705627,63.738592158350066,1.0,0.9167938169600826,264.37357732092715,1.0,0.6470422436011698,186.5326003845064,10,0.646741093595756,4.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Policy 0,dikesnet
41,131.0,250.43497273915955,1.0,0.3813386494292844,101.82660709625817,10,0.5674274498131963,229.85381833032983,10,0.9498545331855532,193.25691857632773,1.5,0.875783164934083,202.8644974871923,1.0,0.729714966920955,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,Policy 0,dikesnet
42,65.0,98.77561312329492,10,0.526329119536174,262.7840807768689,1.5,0.5344536615312313,323.9528457302921,1.0,0.4391793930534264,180.16667442539728,1.5,0.8829486977349889,314.2756086374978,1.0,0.6965755461937647,4.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,Policy 0,dikesnet
43,39.0,201.9642913094978,1.5,0.7878403818775209,271.5839912739197,1.5,0.6502137848628816,277.01887130506384,1.0,0.07960418421509063,35.44305661538221,1.5,0.4443174029306772,86.00818706629556,1.0,0.6088493063089169,2.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Policy 0,dikesnet
44,89.0,48.64817489269774,10,0.5376505298133428,100.90558082198231,1.5,0.07108321499393201,109.75541238825218,1.5,0.6719317022143882,172.68678663003823,1.0,0.6044294238863696,123.34073928686308,1.5,0.051136007493664024,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,Policy 0,dikesnet
45,2.0,246.42030808944253,1.0,0.48663165270606057,236.30471254987057,1.0,0.283346398505287,339.3605240206632,1.5,0.10634075912499623,136.36569569846063,10,0.539582414750351,83.17043759903976,1.5,0.5524546268042493,1.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Policy 0,dikesnet
46,18.0,161.39216251252188,10,0.33587631177839383,274.1046636220247,1.5,0.015854814166815844,66.27690429452849,1.0,0.7104202785082079,39.52597535138703,1.5,0.48551797110878203,283.25771072616135,1.0,0.04513168306700541,3.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Policy 0,dikesnet
47,15.0,127.26822336984372,10,0.6916710110138932,190.23035714424122,1.5,0.21231069660915472,40.31750836721546,10,0.13697314742481162,126.22684536283231,1.5,0.9505901878826081,334.0314926474354,10,0.7246314447374772,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Policy 0,dikesnet
48,97.0,210.3081011987828,10,0.32139870199277953,268.76790126944513,10,0.2565506851422286,198.38641833303427,10,0.6524136608541727,210.68560875132357,10,0.6122252620141807,133.32846463319936,1.0,0.7781515365276651,1.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,Policy 0,dikesnet
49,93.0,198.5615368614143,10,0.905885509398872,349.01621120802866,1.5,0.5229300573281932,132.28872627985976,1.0,0.8505323862905295,122.57493885455096,10,0.04754344383523785,310.93859445428865,1.0,0.9453336913751714,1.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,Policy 0,dikesnet
