,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage 0,Total Investment Costs 0,Expected Number of Deaths 0,Expected Annual Damage 1,Total Investment Costs 1,Expected Number of Deaths 1,Expected Annual Damage 2,Total Investment Costs 2,Expected Number of Deaths 2
49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,8,0,0,9,0,0,0,4,0,8,0,0,0.0,333841669.83312416,0.0,0.0,9695195.36216505,0.0,0.0,0.0,0.0
50,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,8,0,0,8,0,0,0,0,0,7,0,0,214616.32969174313,162755984.65610668,0.00010953682201201851,199145.57761064268,333100022.0994287,0.00010953682201201851,214616.32969174313,22.099428707082595,0.00010953682201201851
51,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,8,0,0,8,0,0,0,1,0,6,3,1,0.0,158836121.3952623,0.0,0.0,196190602.66520512,0.0,0.0,270377913.4532926,0.0
52,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,8,0,0,7,0,0,0,2,7,6,0,1,0.0,155772645.23302543,0.0,0.0,243832080.2195218,0.0,0.0,161182460.39142776,0.0
53,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,8,0,0,8,0,1,0,2,0,7,0,0,214616.32969174313,195450885.7502686,0.00010953682201201851,199145.57761064268,91932102.31895049,0.00010953682201201851,0.0,57259454.69091146,0.0
54,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,8,0,0,9,0,0,0,2,0,6,0,0,0.0,162160134.86528006,0.0,0.0,255423585.87389806,0.0,0.0,84600000.0,0.0
55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,8,0,0,8,0,0,0,0,2,7,0,0,214616.32969174313,195450885.7502686,0.00010953682201201851,199145.57761064268,84600022.09942871,0.00010953682201201851,214616.32969174313,38032102.31895048,0.00010953682201201851
56,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,8,0,0,8,0,0,0,0,0,7,0,0,214616.32969174313,162755984.65610668,0.00010953682201201851,199145.57761064268,84600022.09942871,0.00010953682201201851,214616.32969174313,115300022.09942871,0.00010953682201201851
57,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,8,0,0,8,0,1,0,0,7,7,0,0,214616.32969174313,162755980.34504387,0.00013692102751502316,199145.57761064268,17.788365910057014,0.00013692102751502316,0.0,373921106.4724107,0.0
58,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,8,0,3,8,0,3,0,0,3,7,0,0,214616.32969174313,162755984.65610668,0.00010953682201201851,199145.57761064268,22.099428707082595,0.00010953682201201851,0.0,435811028.60262454,0.0
59,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,8,0,0,8,0,0,0,6,3,6,0,0,0.0,158836121.3952623,0.0,0.0,249086457.9987781,0.0,0.0,94941548.72432303,0.0
60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,8,0,0,9,0,0,0,0,1,7,0,0,0.0,203335179.26379776,0.0,0.0,115300000.0,0.0,0.0,6320800.309666242,0.0
61,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,8,0,0,7,0,0,0,0,0,7,0,0,0.0,192387387.48860303,0.0,0.0,115300000.0,0.0,0.0,30700000.0,0.0
62,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,1,0,7,0,0,214616.32969174313,162755962.55667797,0.0009128068501001544,199145.57761064268,37020800.309666246,0.0009128068501001544,214616.32969174313,302400000.0,0.0009128068501001544
63,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,8,0,0,8,0,2,0,3,0,7,0,0,214616.32969174313,162755984.65610668,0.00010953682201201851,199145.57761064268,39153429.79603676,0.00010953682201201851,0.0,331404227.82595956,0.0
64,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,9,0,0,8,0,0,0,3,0,7,0,0,214616.32969174313,171470575.43562305,0.00013692102751502316,199145.57761064268,310853425.48497397,0.00013692102751502316,214616.32969174313,30700017.78836591,0.00013692102751502316
65,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,1,0,6,0,1,0.0,158836121.3952623,0.0,0.0,242820800.30966625,0.0,0.0,115229490.34119889,0.0
66,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,8,0,0,7,0,0,0,0,0,7,0,0,0.0,201983992.04881737,0.0,0.0,30700000.0,0.0,0.0,30700000.0,0.0
67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,8,0,0,9,0,0,0,2,0,7,0,0,0.0,198774877.12085763,0.0,0.0,38032080.219521776,0.0,0.0,84600000.0,0.0
68,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,3,0,0,0,8,0,0,7,0,0,0,3,0,6,1,1,0.0,155772645.23302543,0.0,0.0,493382898.0378069,0.0,0.0,62376126.234010324,0.0
69,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,3,8,0,0,8,3,0,0,0,7,6,0,3,0.0,158836121.3952623,0.0,0.0,116260546.82806455,0.0,0.0,330183956.83536243,0.0
70,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,8,0,0,9,0,0,0,2,1,6,0,0,0.0,162160134.86528006,0.0,0.0,243832080.2195218,0.0,0.0,91360155.08539371,0.0
71,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,8,0,0,8,0,1,0,1,0,7,0,0,214616.32969174313,162755980.34504387,0.00013692102751502316,199145.57761064268,121620818.09803216,0.00013692102751502316,0.0,111159454.69091146,0.0
72,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,8,0,0,7,0,0,0,0,0,7,0,0,0.0,159692486.39444107,0.0,0.0,115300000.0,0.0,0.0,115300000.0,0.0
73,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,8,0,0,7,0,0,0,4,0,6,0,0,0.0,155772645.23302543,0.0,0.0,246195195.36216506,0.0,0.0,115300000.0,0.0
74,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,8,0,0,8,0,0,0,0,3,6,0,0,0.0,191531022.48942426,0.0,0.0,205800000.0,0.0,0.0,39153407.69660805,0.0
75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,8,0,0,8,0,1,0,1,0,7,0,0,214616.32969174313,162755984.65610668,0.00010953682201201851,199145.57761064268,6320822.409094949,0.00010953682201201851,0.0,359659454.6909115,0.0
76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,8,0,0,9,0,0,0,0,0,7,0,0,0.0,208371481.68107197,0.0,0.0,0.0,0.0,0.0,30700000.0,0.0
77,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,8,0,0,8,0,0,0,0,1,7,0,0,214616.32969174313,162755984.65610668,0.00010953682201201851,199145.57761064268,30700022.099428706,0.00010953682201201851,214616.32969174313,308720822.4090949,0.00010953682201201851
78,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,7,0,0,0.0,159692486.39444107,0.0,0.0,30700000.0,0.0,0.0,333100000.0,0.0
79,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,8,0,0,8,2,0,0,1,2,7,0,0,214616.32969174313,195450881.4392058,0.00013692102751502316,0.0,66025028.13562578,0.0,0.0,92182623.67425247,0.0
80,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,8,0,0,8,0,0,0,4,0,8,0,0,214616.32969174313,199721073.90232077,0.00010953682201201851,199145.57761064268,124995217.46159376,0.00010953682201201851,214616.32969174313,22.099428707082595,0.00010953682201201851
81,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,9,0,1,7,1,0,7,0,0,0.0,180341627.80819494,0.0,0.0,341096834.9441692,0.0,0.0,27467013.98306254,0.0
82,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,8,0,0,9,0,1,0,0,0,7,0,0,0.0,166079976.0266957,0.0,0.0,84600000.0,0.0,0.0,142767013.98306254,0.0
83,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,8,0,0,10,0,0,0,7,3,7,0,0,0.0,202380846.1198623,0.0,0.0,129561651.78149925,0.0,0.0,10694928.292887906,0.0
84,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,8,3,0,0,0,0,7,0,0,214616.32969174313,195450863.6508399,0.0009128068501001544,0.0,146960546.82806453,0.0,0.0,0.0,0.0
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,9,0,0,9,0,0,0,0,3,7,0,0,218574.4328488072,217086094.61416754,0.00014144121784988206,202818.35843113382,17.842516377709142,0.00014144121784988206,218574.4328488072,8453425.539124426,0.00014144121784988206
86,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,3,8,0,0,7,0,0,0,1,0,6,0,0,0.0,155772645.23302543,0.0,0.0,121620800.30966625,0.0,0.0,278791505.65437627,0.0
87,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,8,0,0,9,0,0,0,0,0,6,0,0,0.0,162160134.86528006,0.0,0.0,454300000.0,0.0,0.0,0.0,0.0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,0,0,9,0,0,0,0,7,7,0,0,218574.4328488072,222642541.24543178,0.00011315297427990563,202818.35843113382,22.1667026998363,0.00011315297427990563,218574.4328488072,14261673.948201947,0.00011315297427990563
89,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,8,0,0,8,0,1,0,0,0,7,0,0,0.0,162755962.55667797,0.0,0.0,84600000.0,0.0,0.0,263059454.69091147,0.0
90,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,7,3,0,8,0,0,0,4,0,7,0,2,0.0,154794001.7166477,0.0,0.0,306723950.0998368,0.0,0.0,150190922.39892718,0.0
91,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,8,0,0,8,0,1,0,0,0,7,0,0,214616.32969174313,195450885.7502686,0.00010953682201201851,199145.57761064268,22.099428707082595,0.00010953682201201851,0.0,141859454.69091147,0.0
92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,8,0,0,8,1,0,0,1,0,7,0,0,214616.32969174313,205047485.99942014,0.00013692102751502316,0.0,63580255.0005777,0.0,0.0,0.0,0.0
93,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,8,0,0,9,0,0,0,1,3,7,0,0,0.0,166079976.0266957,0.0,0.0,308720800.3096662,0.0,0.0,39442267.87068471,0.0
94,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,8,0,0,8,0,1,0,3,0,7,0,0,214616.32969174313,162755980.34504387,0.00013692102751502316,199145.57761064268,39153425.48497396,0.00013692102751502316,0.0,328959454.6909115,0.0
95,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,8,0,0,8,0,0,0,1,0,7,0,0,214616.32969174313,162755984.65610668,0.00010953682201201851,199145.57761064268,6320822.409094949,0.00010953682201201851,214616.32969174313,333100022.0994287,0.00010953682201201851
96,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0,0,9,0,0,0,0,0,7,0,0,0.0,166079976.0266957,0.0,0.0,0.0,0.0,0.0,333100000.0,0.0
97,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,8,0,0,9,0,0,0,1,0,7,0,0,0.0,166079976.0266957,0.0,0.0,90920800.30966625,0.0,0.0,115300000.0,0.0
98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,8,0,0,8,0,1,0,0,0,7,0,0,214616.32969174313,205047490.31048295,0.00010953682201201851,199145.57761064268,22.099428707082595,0.00010953682201201851,0.0,57259454.69091146,0.0
99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,8,0,0,8,1,0,0,1,3,7,0,0,214616.32969174313,195450885.7502686,0.00010953682201201851,0.0,63580255.0005777,0.0,0.0,93342267.87068471,0.0
100,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,8,0,0,8,0,0,0,1,0,7,0,0,0.0,162755962.55667797,0.0,0.0,6320800.309666242,0.0,0.0,454300000.0,0.0
101,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,7,0,7,3,0,8,1,0,0,4,0,6,0,3,0.0,150874160.55523208,0.0,0.0,401422407.7468002,0.0,0.0,152430799.3994869,0.0
102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,8,0,0,8,0,1,0,5,0,7,0,0,214616.32969174313,205047468.21105424,0.0009128068501001544,199145.57761064268,41768771.68625446,0.0009128068501001544,0.0,26559454.690911457,0.0
103,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,8,0,0,8,0,0,0,0,0,7,0,0,214616.32969174313,200011187.89320874,0.00010953682201201851,199145.57761064268,84600022.09942871,0.00010953682201201851,214616.32969174313,30700022.099428706,0.00010953682201201851
104,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,8,0,0,8,1,0,0,0,0,7,0,0,214616.32969174313,195450885.7502686,0.00010953682201201851,0.0,26559454.690911457,0.0,0.0,115300000.0,0.0
